node_id;capacity;name;source;ref;lon;operator;ngen;frequency;voltage;lat;wktsrid4326;typ;netcapacity
73226;;'SubestaciÃ³n d''Alzira';;;-0.457275798672;Red ElÃ©ctrica de EspaÃ±a;;50;220000;39.1496995179;"SRID=4326;POINT(-0.457275798671544 39.1496995179192)";substation;
302603;;;;22.236;9.45659688612;;;;"220000;220000;220000";45.576916469;"SRID=4326;POINT(9.45659688611879 45.5769164690302)";joint;
302604;;;;"22.L01;22.L03";10.276603871;;;;"220000;220000;220000";46.2852440352;"SRID=4326;POINT(10.2766038709649 46.2852440352165)";joint;
302611;;;;22.236;9.31109855618;;;;"220000;380000;220000;380000";45.5601595829;"SRID=4326;POINT(9.31109855618052 45.5601595828946)";joint;
307955;;;;;36.7875535615;;;;"330000;220000;330000;220000";56.7378575696;"SRID=4326;POINT(36.7875535615318 56.7378575695771)";joint;
106016;;;;;26.3871466284;;;50;330000;54.5525329326;"SRID=4326;POINT(26.3871466284268 54.5525329325509)";substation;
433697;;220kV Byczyna - Jamki;;;19.2196591664;;;;220000;50.2598293395;"SRID=4326;POINT(19.2196591663852 50.2598293394982)";joint;
7715;;;;Bausendorf MoselstraÃe 23;6.99532296142;RWE;;;;50.0106438937;"SRID=4326;POINT(6.99532296142208 50.0106438937162)";substation;
73255;;;;;0.562821206152;Red ElÃ©ctrica de EspaÃ±a;;50;220000;41.1994380977;"SRID=4326;POINT(0.562821206151662 41.1994380976843)";substation;
73259;;;;;0.505324282457;Red ElÃ©ctrica de EspaÃ±a;;;400000;41.3883484922;"SRID=4326;POINT(0.505324282457156 41.3883484922434)";substation;
73265;;SubestaciÃ³ els Aubals;;;0.641703779863;Endesa;;50;"220000;25000";41.118430578;"SRID=4326;POINT(0.641703779862617 41.1184305780463)";substation;
302642;;;;21.310;9.32803449423;;;;"380000;380000;380000";45.7422893519;"SRID=4326;POINT(9.32803449423202 45.7422893518705)";joint;
73268;;SubestaciÃ³n de MonzÃ³n;;;0.175167987382;Red ElÃ©ctrica de EspaÃ±a;;50;220000;41.9333291997;"SRID=4326;POINT(0.175167987381868 41.9333291996661)";substation;
73270;;;;;-8.19975950356;;;50;220000;40.3402695076;"SRID=4326;POINT(-8.19975950355969 40.3402695076484)";substation;
73271;;;;;-7.55313179351;;;50;"220000;150000;60000";39.8284156955;"SRID=4326;POINT(-7.55313179351418 39.8284156954811)";substation;
73274;;;;;-2.66622003111;;;50;220000;42.869180866;"SRID=4326;POINT(-2.66622003110918 42.8691808659827)";substation;
302651;;Tavazzano est-Cesano Maderno;;"22.215;23.073";9.00190849652;;;;"220000;132000;132000;220000";45.5625504773;"SRID=4326;POINT(9.00190849651776 45.562550477327)";joint;
73287;;SubestaÃ§Ã£o de TÃ¡bua;;;-8.01346476136;;;50;"220000;60000";40.3325124581;"SRID=4326;POINT(-8.01346476135838 40.332512458097)";substation;
73288;;;;;-7.91275937355;;;50;220000;40.1329549402;"SRID=4326;POINT(-7.91275937355166 40.132954940209)";substation;
73289;;SubestaÃ§Ã£o de SantarÃ©m;;;-8.72866191783;;;50;220000;39.2455884653;"SRID=4326;POINT(-8.72866191783472 39.2455884652624)";substation;
73291;;;;;-7.52892089722;;;;;38.8896038534;"SRID=4326;POINT(-7.52892089722032 38.8896038533992)";substation;
433740;;;;;6.80490203363;RTE;;;225000;45.6185912613;"SRID=4326;POINT(6.80490203362628 45.6185912613089)";joint;
433741;;;;;6.79528742074;RTE;;;225000;45.6200451106;"SRID=4326;POINT(6.79528742074427 45.6200451105618)";joint;
73294;;;;;-4.50962500352;;;50;220000;38.1915190566;"SRID=4326;POINT(-4.50962500351915 38.1915190565878)";substation;
73295;;;;;-4.19298787673;Red ElÃ©ctrica de EspaÃ±a;;50;220000;38.0487769938;"SRID=4326;POINT(-4.1929878767278 38.048776993786)";substation;
7760;;;;;7.65949604983;;;;;48.48854894;"SRID=4326;POINT(7.65949604982851 48.4885489399797)";substation;
307128;;;;;4.37444473138;RTE;;;"225000;225000;225000";45.5063297526;"SRID=4326;POINT(4.37444473137515 45.5063297526464)";joint;
73298;;SubestaÃ§Ã£o de Ferreira do Alentejo;;;-8.12701023191;;;50;"400000;150000";38.0554220805;"SRID=4326;POINT(-8.12701023190622 38.0554220805361)";substation;
73300;;SubestaÃ§Ã£o de Alqueva;;;-7.49837022093;;;50;"400000;60000";38.1859561789;"SRID=4326;POINT(-7.49837022092644 38.1859561789469)";substation;
73303;;SubestaciÃ³n de AndÃºjar;;;-3.99658081701;Red ElÃ©ctrica de EspaÃ±a;;50;220000;38.0431987157;"SRID=4326;POINT(-3.99658081701376 38.0431987157206)";substation;
105060;;Grubengas-Heizkraftwerk;;;7.23233531155;Steag New Energies;;;;49.3579040467;"SRID=4326;POINT(7.23233531154789 49.3579040467156)";plant;
433754;;;;;2.66019669096;RTE;;;"225000;225000;225000";48.5633170281;"SRID=4326;POINT(2.66019669095763 48.563317028125)";joint;
302683;;"110kV Iserlohn 1+2;220kV Bixterheide Nord+Bigge Ost";;;7.67741097188;Stadtwerke Iserlohn;;50;"110000;220000";51.3894973415;"SRID=4326;POINT(7.67741097187665 51.3894973414747)";joint;
368221;;;;;22.6672430139;Svenska KraftnÃ¤t;;;400000;65.9304736752;"SRID=4326;POINT(22.6672430139473 65.9304736752215)";joint;
70091;;;;;4.86541855337;EDF;;;;43.9848892509;"SRID=4326;POINT(4.86541855337069 43.98488925089)";substation;
295955;;;;"(?);V6";10.0863772552;LEW;;;"220000;110000;220000;110000";48.2655086523;"SRID=4326;POINT(10.0863772552205 48.2655086522828)";joint;
73313;;;;;-9.16937966963;;;50;60000;38.8161583836;"SRID=4326;POINT(-9.16937966963035 38.8161583836096)";substation;
72294;;Poste Ã©lectrique de TrÃ©gueux;;;-2.77081816883;;;;;48.4908299829;"SRID=4326;POINT(-2.77081816882841 48.4908299829147)";substation;
73318;;SubestaÃ§Ã£o de Seixal;;;-9.07916321235;;;50;220000;38.6300594144;"SRID=4326;POINT(-9.07916321235241 38.6300594144446)";substation;
73323;;;;;-8.85069010987;;;50;60000;38.5501442993;"SRID=4326;POINT(-8.85069010986758 38.5501442992512)";substation;
301672;;"220-kV Grafschaft-West;220-kV AmelsbÃ¼ren;220-kV Grafschaft-West";;2643;7.31174589643;RWE AG;;"50;50;50";"220000;220000;220000";52.4672474607;"SRID=4326;POINT(7.31174589642645 52.4672474606947)";joint;
335475;;;;;7.31067007404;SBB;;"50;16.7";"220000;66000";47.2058386639;"SRID=4326;POINT(7.31067007404219 47.2058386639125)";joint;
72274;;;;;-1.16072429305;;;;;54.5245643856;"SRID=4326;POINT(-1.16072429305256 54.5245643855991)";substation;
106101;;;;;20.3311722306;;;;400000;66.6808132959;"SRID=4326;POINT(20.3311722306289 66.6808132958794)";substation;
335482;;RWE 4562 Ronsdorf - Bomig;;4562;7.45425517209;RWE;;50;"380000;110000;110000";51.0560642638;"SRID=4326;POINT(7.45425517208834 51.0560642638165)";joint;
73342;;;;;-0.17795856869;Iberdrola;;;;39.9282114042;"SRID=4326;POINT(-0.177958568689938 39.9282114042009)";substation;
302719;;;;;-6.8619227824;Red ElÃ©ctrica de EspaÃ±a;;"50;50;50";"220000;400000;400000;400000";42.0318727916;"SRID=4326;POINT(-6.86192278240421 42.0318727915744)";joint;
73344;;;;;-6.82262469961;;;50;220000;38.8224885767;"SRID=4326;POINT(-6.82262469961225 38.8224885767497)";substation;
73345;;;;;-6.83821150558;;;50;220000;38.8125642568;"SRID=4326;POINT(-6.8382115055843 38.8125642567676)";substation;
433794;;;;;-2.04649255521;National Grid;;;275000;53.4938169771;"SRID=4326;POINT(-2.0464925552135 53.4938169770954)";joint;
73347;;;;;-6.13380598559;;;50;220000;40.2193053971;"SRID=4326;POINT(-6.13380598558938 40.2193053971397)";substation;
73349;;SubestaciÃ³n de Don Rodrigo;;;-5.84340408028;Red ElÃ©ctrica de EspaÃ±a;;50;"400000;220000";37.2451734203;"SRID=4326;POINT(-5.84340408027716 37.2451734202683)";substation;
73352;;SubestaciÃ³n de Quintos;;;-5.95190370962;;;50;"220000;66000";37.350163312;"SRID=4326;POINT(-5.95190370961561 37.3501633119602)";substation;
416364;;;;;-0.464252154553;RTE;;50;225000;48.8446809794;"SRID=4326;POINT(-0.464252154553024 48.8446809794387)";joint;
302735;;;;;37.5874293907;;;;"220000;220000;220000";55.9096011553;"SRID=4326;POINT(37.5874293906924 55.9096011553418)";joint;
73361;;SubestaciÃ³n de Dos Hermanas;;;-5.9058408472;Red ElÃ©ctrica de EspaÃ±a;;50;"220000;132000;66000";37.2982473572;"SRID=4326;POINT(-5.90584084719877 37.2982473572278)";substation;
73364;;;;;-6.09448603484;Red ElÃ©ctrica de EspaÃ±a;;50;220000;37.3444447615;"SRID=4326;POINT(-6.09448603484068 37.3444447615144)";substation;
73373;;;;;-6.26617475377;Red ElÃ©ctrica de EspaÃ±a;;50;220000;37.4402770765;"SRID=4326;POINT(-6.26617475376918 37.4402770765282)";substation;
301680;;;;"266C;267B";14.0249894145;Austrian Power Grid AG;;;"220000;220000;220000";46.5608098679;"SRID=4326;POINT(14.0249894144713 46.5608098678824)";joint;
402888;;"Portique 225 kV de Chavanod;Poste Ã©lectrique de Chavanod";;;6.08118457629;RTE;;;"225000;20000;400;225000;63000";45.8942924561;"SRID=4326;POINT(6.08118457629352 45.8942924561171)";merge;
302757;;220kV Laer West+PÃ¶ppinghausen Ost;;4339;7.25016557522;RWE;;"50;50;50";"380000;110000;220000;380000;220000;110000";51.4009148806;"SRID=4326;POINT(7.2501655752163 51.4009148805987)";joint;
302759;;;;"22.215;";9.06398001653;;;;"220000;132000;220000;132000;132000";45.6234430725;"SRID=4326;POINT(9.06398001652527 45.6234430725071)";joint;
302767;;;;;3.28432044914;ERDF;;"50;50";"63000;225000;225000";45.5544210589;"SRID=4326;POINT(3.2843204491382 45.5544210588826)";joint;
94152;;ÐÐµÑÐ²Ð¾Ð¼Ð°Ð¹ÑÑÐº-330;;;36.246511703;;;50;"330000;110000;10000";49.366377852;"SRID=4326;POINT(36.2465117030097 49.3663778519893)";substation;
433843;;;;;-8.24079091525;;;;"220000;220000";40.2457738403;"SRID=4326;POINT(-8.24079091524984 40.2457738403349)";joint;
401082;;Udine Nord Est;;;13.3023236239;Enel Distribuzione;;;"132000;132000;132000";46.0817766954;"SRID=4326;POINT(13.3023236239015 46.0817766953831)";merge;
73412;;;;;-0.82717093496;;;50;220000;40.7704568867;"SRID=4326;POINT(-0.827170934960424 40.7704568867446)";substation;
302789;;Cislago-Dalmine;;22.293;9.44717185199;;;;"0;220000";45.636987695;"SRID=4326;POINT(9.44717185198934 45.6369876949784)";joint;
302790;;"Finnentrop - Hagen;220kV Nordleitung+SÃ¼dleitung";;475;7.68254259794;DB_Energie;;"16.7;50;50;16.7";"110000;220000;220000;110000";51.2741512561;"SRID=4326;POINT(7.68254259793718 51.2741512561156)";joint;
296225;;;;;17.802820655;;;;"220000;70000;70000;220000;70000";59.4242767904;"SRID=4326;POINT(17.8028206550128 59.4242767903579)";joint;
401097;;"Umspannwerk Paderborn SÃ¼d;Umspannwerk Paderborn SÃ¼d";;;8.73925231932;TenneT;;"50;50";"220000;110000;110000";51.7001273277;"SRID=4326;POINT(8.73925231931709 51.7001273277435)";merge;
73419;;SubestaciÃ³n 220kV San Pedro del Pinatar;;;-0.815008188914;;;50;220000;37.8592276458;"SRID=4326;POINT(-0.815008188914002 37.8592276457574)";substation;
73420;;;;;-0.765695874814;;;50;220000;38.0002761644;"SRID=4326;POINT(-0.765695874813989 38.0002761644463)";substation;
73421;;SubestaciÃ³n de Campoamor;;;-0.783552405351;;;50;220000;37.907249983;"SRID=4326;POINT(-0.783552405351171 37.9072499830231)";substation;
73422;;SubestaciÃ³n de Ayora;;;-1.00777788217;Red ElÃ©ctrica de EspaÃ±a;;50;400000;39.0415047395;"SRID=4326;POINT(-1.00777788217499 39.0415047395268)";substation;
73423;;SubestaciÃ³n de Requena;;;-0.988048057078;Red ElÃ©ctrica de EspaÃ±a;;50;400000;39.4595301323;"SRID=4326;POINT(-0.988048057077885 39.4595301323474)";substation;
298141;;;;2812;8.7094192858;E.ON;;;"110000;220000;110000";51.6998988507;"SRID=4326;POINT(8.70941928579665 51.6998988507236)";joint;
401111;;Umspannwerk Rotensohl;;;10.2224310072;EnBW;;50;"380000;110000";48.7367243505;"SRID=4326;POINT(10.222431007221 48.736724350476)";merge;
302811;;;;;30.5326281658;;;;"330000;330000;330000";59.7136959576;"SRID=4326;POINT(30.532628165825 59.7136959575718)";joint;
401116;;Central tÃ¨rmica de Sant AdriÃ  de BesÃ²s;;;2.23532822166;FECSA;;50;220000;41.4270976144;"SRID=4326;POINT(2.23532822166428 41.4270976144069)";merge;
401118;;"Umspannwerk Kaprun;Kraftwerk Kaprun Hauptstufe";;;12.7417430725;Verbund Hydro Power, Austrian Power Grid AG;;50;"380000;220000;110000";47.2593962223;"SRID=4326;POINT(12.7417430724611 47.2593962223421)";merge;
416379;;;;;-2.34129355363;;;;"33000;275000;33000;33000";57.1698095772;"SRID=4326;POINT(-2.34129355362901 57.1698095771675)";joint;
302820;;;;;0.190710987346;RTE;;;"225000;225000;225000";49.4983907508;"SRID=4326;POINT(0.190710987345648 49.4983907508221)";joint;
433895;;;;;2.13856879706;RTE;;;"225000;225000;225000";49.0074913702;"SRID=4326;POINT(2.13856879706049 49.0074913701514)";joint;
401131;;;;;21.3255334082;;;;"220000;110000";62.2572485975;"SRID=4326;POINT(21.3255334082064 62.25724859745)";merge;
401133;;UW Waldeck;;;9.05027317363;Avacon;;"50;50;50";"110000;400000";51.1666862059;"SRID=4326;POINT(9.05027317363453 51.1666862058787)";merge;
302831;;;;;2.82296332619;RTE;;;"225000;225000;225000";46.3073042857;"SRID=4326;POINT(2.82296332619398 46.3073042857195)";joint;
302836;;;;21.308;10.107872323;;;;"380000;380000;380000";45.849419073;"SRID=4326;POINT(10.1078723230019 45.8494190729977)";joint;
401141;;"Schaltwerk Neckarwestheim;Drehstromschaltwerk Neckarwestheim";;;9.20403323443;DB_Energie;;"16.7;50";"110000;220000";49.0424158448;"SRID=4326;POINT(9.20403323443474 49.0424158448298)";merge;
401143;;"Gleichrichterwerk 405 Berliner StraÃe;Umspannwerk Fennpfuhl";;405;13.4795013131;Berliner Verkehrsbetriebe;;50;110000;52.5338834746;"SRID=4326;POINT(13.4795013131177 52.5338834746152)";merge;
401144;;"Station Hesseln;Station VoÃheide";;;8.31885598859;RWE;;"50;50";"220000;110000";52.066052431;"SRID=4326;POINT(8.31885598858892 52.0660524310109)";merge;
302842;;"Colunga-Martignone;Martignone - Sermide";;21.302;11.1969322813;;;"50;50";"380000;380000;380000";44.5574139751;"SRID=4326;POINT(11.1969322812903 44.5574139750502)";joint;
401147;;Redipuglia;;;13.4716556933;Terna;;;380000;45.8522564408;"SRID=4326;POINT(13.4716556933313 45.8522564407803)";merge;
401149;;"Spennymoor Substation;Spennymoor Substation";;;-1.55497052027;National Grid;;;"400000;132000";54.705599762;"SRID=4326;POINT(-1.55497052026735 54.7055997619969)";merge;
401150;;Centrale nuclÃ©aire de Golfech;;;0.846874968435;EDF;;;"400000;15000;400000;15000";44.1068597546;"SRID=4326;POINT(0.84687496843451 44.1068597545526)";merge;
401153;;Ballylumford Power Station;;;-5.78382130377;;;50;275000;54.8447643064;"SRID=4326;POINT(-5.78382130377009 54.8447643064276)";merge;
302851;;;;;1.89313559107;Red ElÃ©ctrica de EspaÃ±a;;"50;50;50";"220000;220000;220000";41.4993806909;"SRID=4326;POINT(1.89313559106519 41.4993806909328)";joint;
401158;;Uskmouth Power Station;;;-2.97102172912;;;;132000;51.5482792527;"SRID=4326;POINT(-2.97102172912182 51.5482792526748)";merge;
401159;;"110kV Tucznawa - Brembo;Stacja elektroenergetyczna âTucznawaâ 400/110 kV";;TCN;19.3316531757;PSE Operator;;;"110000;110000;110000;400000;110000";50.3769098178;"SRID=4326;POINT(19.331653175688 50.3769098178023)";merge;
401160;;Tp Ãrby;;;18.0430311628;Fortum;;;220000;59.2819865197;"SRID=4326;POINT(18.0430311628445 59.2819865196538)";merge;
335625;;;;;23.3828159961;;;;220000;46.7440742656;"SRID=4326;POINT(23.382815996112 46.7440742656262)";joint;
335626;;;;;23.4595523335;;;;"220000;220000";46.7459570397;"SRID=4326;POINT(23.4595523334697 46.7459570396797)";joint;
401163;;"Poggio a Caiano CP;Poggio a Caiano";;;11.0554486056;Enel Distribuzione;;;"132000;380000";43.8066366044;"SRID=4326;POINT(11.0554486055562 43.8066366043932)";merge;
401164;;Saltholme Substation;;;-1.2383810083;National Grid;;"50;50;50";"400000;275000;275000;275000;400000";54.6055694829;"SRID=4326;POINT(-1.23838100830079 54.6055694829013)";merge;
401165;;TS Konjsko;;;16.5009964748;;;;400000;43.6002844384;"SRID=4326;POINT(16.5009964747991 43.6002844383961)";merge;
73486;;Poste Ã©lectrique de Buire;;;4.04921659039;;;;225000;49.9159321692;"SRID=4326;POINT(4.04921659038557 49.9159321692429)";substation;
302863;;"Tavazzano-Ciserano;Cassano-Ciserano";;"21.361;21.385";9.52137988098;;;;"380000;380000;380000";45.4780198361;"SRID=4326;POINT(9.52137988097988 45.4780198361488)";joint;
73488;;;;;0.571031486369;Red ElÃ©ctrica de EspaÃ±a;;;400000;41.2044711843;"SRID=4326;POINT(0.571031486369445 41.2044711842905)";substation;
302865;;;;"22.L04;22.L05";9.45067087985;;;;"220000;220000;220000";45.6520434557;"SRID=4326;POINT(9.45067087985251 45.6520434556976)";joint;
302868;;;;21.302;9.40581045187;;;;"380000;220000";45.4660349699;"SRID=4326;POINT(9.40581045186803 45.4660349699026)";joint;
401173;;"'Poste d''interconnection de Saint-Vulbas;Centre NuclÃ©aire de Production Ãlectrique du Bugey'";;;5.26641797964;RTE;;;400000;45.7983677397;"SRID=4326;POINT(5.26641797964213 45.7983677396814)";merge;
401176;;Gorlago;;;9.819838982;Terna;;;380000;45.6711168355;"SRID=4326;POINT(9.81983898199689 45.671116835539)";merge;
401177;;"SubestaciÃ³n ElÃ©ctrica de Puerto Real;SubestaciÃ³n ElÃ©ctrica de Puerto Real";;;-6.15610725493;Red ElÃ©ctrica de EspaÃ±a;;"50;50";"220000;132000";36.5182916689;"SRID=4326;POINT(-6.15610725492984 36.5182916688595)";merge;
73498;;;;;-2.82954207401;;;50;;40.3642838793;"SRID=4326;POINT(-2.82954207401237 40.3642838792679)";substation;
73499;;;;;-2.88580469197;Red ElÃ©ctrica de EspaÃ±a;;50;220000;40.349434697;"SRID=4326;POINT(-2.88580469196884 40.3494346969583)";substation;
73500;;SubestaciÃ³n de Bolarque I;;;-2.82101353287;;;50;132000;40.3616664647;"SRID=4326;POINT(-2.8210135328698 40.3616664647156)";substation;
401181;;"150 kV FynsvÃ¦rket;FynsvÃ¦rket";;;10.4110938678;Vattenfall;;;"150000;60000;60000";55.4299011679;"SRID=4326;POINT(10.4110938678163 55.4299011679167)";merge;
73502;;SubestaciÃ³n de Ali;;;-2.70745724598;;;50;220000;42.8562160207;"SRID=4326;POINT(-2.70745724598048 42.8562160206637)";substation;
433951;;400kV Tucznawa - RzeszÃ³w + Tucznawa - TarnÃ³w;;;19.3378602168;;;;400000;50.3523150529;"SRID=4326;POINT(19.337860216754 50.3523150529018)";joint;
401185;;ÐÐ°Ð»Ð¸Ð½Ð¸Ð½ÑÐºÐ°Ñ ÐÐ­Ð¡;;ÐÐÐ­Ð¡;35.0613791087;Ð Ð¾ÑÑÐ½ÐµÑÐ³Ð¾Ð°ÑÐ¾Ð¼;;;;57.9071105954;"SRID=4326;POINT(35.0613791086668 57.9071105954243)";merge;
401186;;"Projektowana rozbudowa SE GrudziÄdz WÄgrowo;Stacja elektroenergetyczna ""GrudziÄdz - WÄgrowo"" 400/220/110 kV";;GRU;18.8046783443;"PSE;Energa";;;"400000;220000;110000";53.4466710615;"SRID=4326;POINT(18.8046783442524 53.4466710615382)";merge;
368421;;;;;-3.6767215434;Red ElÃ©ctrica de EspaÃ±a;;50;"220000;220000;220000";37.1464918509;"SRID=4326;POINT(-3.67672154340048 37.1464918508631)";joint;
302890;;;;12A;11.0316811661;Lechwerke;;;"380000;380000;380000";48.395209178;"SRID=4326;POINT(11.0316811660641 48.3952091779948)";joint;
73517;;;;;-4.70973621567;;;50;220000;37.9170079177;"SRID=4326;POINT(-4.70973621567407 37.9170079176746)";substation;
401198;;"Benteler Stahlwerk;Kernkraftwerk Emsland";;KKE;7.32071015625;KKW Lippe-Ems;;50;"380000;220000";52.4713640684;"SRID=4326;POINT(7.32071015624695 52.4713640683905)";merge;
401199;;"Storo CP;Storo";;;10.5756084294;Set Distribuzione;;;"132000;132000";45.8588284597;"SRID=4326;POINT(10.5756084293637 45.8588284597158)";merge;
401200;;"Poste Ã©lectrique de Ottmarsheim;Centrale hydroÃ©lectrique de Ottmarsheim";;;7.52037473819;;;;;47.774110549;"SRID=4326;POINT(7.52037473818503 47.7741105490465)";merge;
318088;;;;;36.1825596874;;;"50;50;50";"330000;330000;330000";47.9038251822;"SRID=4326;POINT(36.1825596874126 47.9038251821519)";joint;
401202;;Banlieue Ouest;;;6.57129610661;;;;;46.5455926394;"SRID=4326;POINT(6.57129610660692 46.5455926393907)";merge;
106295;;Centrale de Salignac;;;5.97900791661;;;;;44.137352528;"SRID=4326;POINT(5.9790079166148 44.1373525280152)";plant;
401208;;"Stacja elektroenergetyczna 110kV ""Borki"";PGE Elektrownia Opole S.A.";;;17.8818071409;PGE GiEK S.A.;;50;;50.7517927912;"SRID=4326;POINT(17.881807140869 50.75179279116)";merge;
401213;;"Centrale hydroÃ©lectrique de Strasbourg;Poste Ã©lectrique de Port-du-Rhin";;;7.7982320156;;;;;48.5251025055;"SRID=4326;POINT(7.79823201559966 48.5251025054947)";merge;
401214;;Bridgwater;;;-2.9677896248;EDF;;;"132000;275000;132000";51.1176268864;"SRID=4326;POINT(-2.96778962479911 51.1176268863531)";merge;
302912;;;;;9.56241815709;;;"50;16.7";"220000;66000;60000;380000;66000";46.6652415577;"SRID=4326;POINT(9.56241815709348 46.6652415577155)";joint;
302915;;;;LN 303;24.3700152657;;;;"330000;330000";56.838136074;"SRID=4326;POINT(24.3700152656818 56.8381360739562)";joint;
401221;;'Turbines Ã  combustion d''Arrighi';;;2.41669379023;EDF;;;;48.7863256524;"SRID=4326;POINT(2.41669379023256 48.7863256523501)";merge;
401222;;"HanekenfÃ¤hr;Erdgaskraftwerk Emsland;Kernkraftwerk Lingen (stillgelegt)";;;7.30534456314;Amprion;;50;"380000;220000;110000;110000;380000;110000";52.4800010323;"SRID=4326;POINT(7.30534456314174 52.4800010323376)";merge;
73543;;Poste Ã©lectrique de Batzendorf;;;7.72462960291;;;;;48.7991270328;"SRID=4326;POINT(7.72462960290933 48.7991270327517)";substation;
